date,open,high,low,close
2021-12-20,17734.31,17781.76,17622.25,17773.46
2021-12-21,17752.44,17961.37,17671.74,17918.58
2021-12-22,17874.06,17897.29,17637.41,17681.46
2021-12-23,17745.48,17792.25,17651.22,17728.15
2021-12-24,17740.44,17962.75,17694.19,17913.66
2021-12-27,17910.59,18237.83,17842.82,18210.37
2021-12-28,18227.36,18236.14,18124.15,18140.93
2021-12-29,18137.85,18356.57,18102.68,18336.24
2021-12-30,18321.35,18455.57,18184.01,18339.03
2021-12-31,18345.79,18378.61,18191.89,18318.58
2022-01-03,18322.49,18488.65,18285.87,18481.71
2022-01-04,18490.84,18703.45,18395.82,18605.58
2022-01-05,18610.93,18617.24,18328.38,18339.95
2022-01-06,18351.29,18627.19,18338.47,18607.22
2022-01-07,18548.66,18867.33,18513.28,18861.19
2022-01-10,18842.71,18849.91,18676.3,18759.7
2022-01-11,18712.79,18855.6,18658.18,18839.71
2022-01-12,18772.76,19021.85,18700.2,18937.63
2022-01-13,18966.97,19007.74,18900.84,18994.13
2022-01-14,18971.8,19071.37,18834.58,18905.37
2022-01-17,18863.09,18950.89,18789.4,18795.46
2022-01-18,18825.52,18837.82,18711.45,18800.62
2022-01-19,18757.02,19039.36,18665.75,19019.93
2022-01-20,18928.91,19131.26,18899.11,19127.74
2022-01-21,19153.93,19235.9,19015.0,19070.71
2022-01-24,19079.9,19223.31,19053.74,19220.19
2022-01-25,19228.26,19340.53,18657.22,18719.41
2022-01-26,18704.35,18939.19,18629.47,18933.48
2022-01-27,18941.93,19016.45,18557.31,18634.39
2022-01-28,18656.45,18735.85,18456.81,18580.26
2022-01-31,18632.75,18637.48,18292.54,18394.21
2022-02-01,18336.8,18355.45,18128.9,18179.93
2022-02-02,18117.49,18506.1,18083.43,18389.92
2022-02-03,18397.09,18500.53,18282.8,18318.28
2022-02-04,18304.3,18415.78,18283.03,18387.83
2022-02-07,18415.03,18417.97,18312.95,18389.17
2022-02-08,18419.49,18487.89,18410.71,18481.78
2022-02-09,18515.78,18568.62,18393.22,18504.74
2022-02-10,18448.77,18507.54,18242.93,18291.19
2022-02-11,18275.73,18488.84,18239.52,18473.73
2022-02-14,18455.72,18531.42,17867.76,17874.33
2022-02-15,17868.07,17986.75,17847.51,17957.11
2022-02-16,17950.03,18180.12,17873.16,18071.25
2022-02-17,18068.17,18291.12,17952.5,18285.29
2022-02-18,18318.51,18372.98,18318.34,18340.23
2022-02-21,18339.8,18357.41,18309.65,18339.5
2022-02-22,18402.28,18584.33,17915.43,17936.26
2022-02-23,17859.01,18198.49,17729.61,18129.47
2022-02-24,18155.53,18258.75,18143.42,18227.69
2022-02-25,18184.34,18409.29,18124.47,18286.57
2022-02-28,18313.24,18408.52,18243.66,18259.38
2022-03-01,18295.65,18462.62,18268.68,18444.2
2022-03-02,18444.59,18594.24,18332.15,18495.4
2022-03-03,18521.82,18553.11,18407.54,18459.71
2022-03-04,18500.99,18589.7,18315.47,18435.0
2022-03-07,18409.27,18471.67,18368.55,18432.04
2022-03-08,18514.96,18582.18,18348.92,18435.06
2022-03-09,18448.79,18693.68,18408.36,18571.83
2022-03-10,18581.58,18717.27,18427.43,18590.53
2022-03-11,18525.05,18748.75,18489.13,18729.34
2022-03-14,18706.12,18768.58,18599.56,18724.72
2022-03-15,18707.62,18884.82,18618.75,18748.3
2022-03-16,18811.76,18986.79,18372.59,18407.13
2022-03-17,18392.25,18589.74,18318.57,18576.78
2022-03-18,18559.46,18653.9,18338.3,18647.31
2022-03-21,18643.16,18966.77,18605.73,18833.71
2022-03-22,18812.85,18867.09,18334.2,18334.73
2022-03-23,18293.42,18774.43,18262.47,18709.78
2022-03-24,18720.76,18857.49,18658.49,18694.76
2022-03-25,18712.01,19024.37,18632.65,18901.29
2022-03-28,18836.21,18896.36,18188.24,18194.13
2022-03-29,18189.74,18211.59,18024.97,18119.28
2022-03-30,18074.04,18243.39,18073.18,18182.55
2022-03-31,18171.36,18214.14,18164.0,18181.9
2022-04-01,18153.06,18331.76,18072.76,18126.47
2022-04-04,18131.08,18318.92,18061.98,18281.36
2022-04-05,18252.56,18392.32,18128.93,18328.41
2022-04-06,18329.54,18545.71,18329.12,18489.25
2022-04-07,18520.69,18631.83,18448.52,18585.64
2022-04-08,18539.19,18692.38,18525.91,18621.68
2022-04-11,18625.0,18786.1,18572.64,18695.65
2022-04-12,18708.78,19286.81,18705.37,19134.96
2022-04-13,19104.93,19188.83,19029.2,19134.41
2022-04-14,19122.85,19231.87,19003.81,19180.7
2022-04-15,19157.56,19474.67,19093.75,19382.06
2022-04-18,19360.55,19663.22,19295.08,19595.7
2022-04-19,19509.56,19896.95,19505.85,19826.96
2022-04-20,19835.29,20092.33,19712.69,19957.27
2022-04-21,19893.38,20045.21,19751.1,19753.08
2022-04-22,19726.48,20166.37,19725.21,20070.67
2022-04-25,20079.93,20147.32,19815.1,19864.68
2022-04-26,19834.41,19964.66,19791.45,19931.85
2022-04-27,19888.88,19939.85,19768.88,19800.51
2022-04-28,19800.24,19822.1,19636.99,19798.72
2022-04-29,19821.38,19917.94,19800.24,19870.57
2022-05-02,19831.63,19983.42,19775.28,19941.29
2022-05-03,19956.93,20163.59,19909.63,20031.28
2022-05-04,20026.58,20409.25,19968.59,20349.55
2022-05-05,20312.87,20480.75,20277.88,20447.49
2022-05-06,20480.47,20545.74,20255.37,20410.9
2022-05-09,20390.67,20884.27,20357.28,20608.32
2022-05-10,20617.82,20911.6,20592.79,20852.0
2022-05-11,20831.31,20974.14,20536.89,20622.16
2022-05-12,20610.83,20839.23,20609.22,20749.6
2022-05-13,20815.54,20910.09,20804.32,20898.31
2022-05-16,20827.42,20874.32,20731.58,20850.38
2022-05-17,20839.95,21160.96,20747.78,21134.09
2022-05-18,21120.84,21230.0,21006.54,21115.04
2022-05-19,21143.66,21290.3,21058.42,21151.02
2022-05-20,21072.03,21181.29,21051.63,21127.35
2022-05-23,21170.03,21282.79,21055.2,21141.36
2022-05-24,21073.49,21143.1,20829.48,20934.29
2022-05-25,21001.19,21055.58,20604.92,20662.02
2022-05-26,20662.76,20986.84,20613.88,20986.51
2022-05-27,21018.83,21031.8,20471.36,20479.28
2022-05-30,20454.98,20560.47,20406.79,20525.19
2022-05-31,20534.63,20548.35,20472.7,20538.21
2022-06-01,20618.07,20657.63,20453.11,20455.59
2022-06-02,20447.94,20671.97,20424.15,20511.59
2022-06-03,20495.91,20524.1,20439.05,20514.39
2022-06-06,20518.97,20918.34,20494.37,20721.76
2022-06-07,20732.67,20792.21,20457.25,20598.08
2022-06-08,20677.96,21123.84,20623.88,21052.03
2022-06-09,21042.15,21292.48,20971.86,21259.2
2022-06-10,21211.32,21337.52,21170.15,21204.99
2022-06-13,21146.53,21188.79,20715.66,20720.74
2022-06-14,20761.99,21234.1,20669.53,21185.11
2022-06-15,21224.9,21315.85,20825.59,20919.55
2022-06-16,20907.68,20949.41,20584.42,20607.44
2022-06-17,20607.3,20641.51,19952.12,20019.36
2022-06-20,19989.28,20237.98,19976.45,20226.74
2022-06-21,20248.07,20262.11,20241.83,20257.87
2022-06-22,20281.89,20418.11,20163.52,20302.88
2022-06-23,20357.3,20505.96,20187.49,20434.81
2022-06-24,20452.7,20479.34,20257.23,20440.7
2022-06-27,20329.26,20616.06,20227.41,20598.43
2022-06-28,20638.82,20875.96,20629.94,20663.89
2022-06-29,20646.09,20722.41,20619.82,20694.92
2022-06-30,20762.04,20897.75,20688.72,20693.36
2022-07-01,20703.83,20754.48,20515.35,20557.06
2022-07-04,20600.07,20732.1,20455.97,20513.19
2022-07-05,20523.16,20543.11,20128.27,20198.07
2022-07-06,20182.37,20345.3,20101.35,20189.72
2022-07-07,20177.47,20193.56,19475.34,19509.33
2022-07-08,19523.1,19774.88,19395.83,19738.87
2022-07-11,19760.83,19911.73,19585.94,19646.41
2022-07-12,19690.36,19805.51,19664.49,19697.68
2022-07-13,19739.33,19862.08,19686.14,19826.47
2022-07-14,19716.02,20199.93,19713.65,20111.58
2022-07-15,20101.21,20180.33,19796.78,19934.67
2022-07-18,19954.04,20252.54,19830.06,20123.05
2022-07-19,20149.85,20160.49,19884.5,19947.39
2022-07-20,19870.44,19964.1,19800.87,19915.36
2022-07-21,19968.82,20123.73,19907.18,20029.47
2022-07-22,20081.18,20193.34,19836.63,19857.28
2022-07-25,19858.41,19932.61,19090.5,19204.26
2022-07-26,19146.19,19187.16,19019.43,19064.95
2022-07-27,19022.71,19448.4,19006.32,19303.64
2022-07-28,19254.82,19279.05,19118.55,19274.7
2022-07-29,19282.39,19454.56,19206.63,19300.37
2022-08-01,19250.92,19330.0,19233.57,19238.58
2022-08-02,19343.35,19471.95,19197.23,19244.93
2022-08-03,19217.99,19372.98,19121.29,19355.65
2022-08-04,19389.68,19410.06,19305.34,19406.65
2022-08-05,19413.45,19820.53,19328.3,19668.57
2022-08-08,19589.38,19849.38,19517.51,19702.01
2022-08-09,19666.4,19776.22,19618.92,19632.36
2022-08-10,19681.34,19726.05,19640.22,19665.2
2022-08-11,19683.85,19831.68,19647.24,19776.62
2022-08-12,19761.67,19819.57,19631.05,19795.96
2022-08-15,19792.64,19844.18,19746.71,19813.77
2022-08-16,19817.39,19923.32,19687.41,19692.93
2022-08-17,19670.79,19675.33,19523.35,19580.06
2022-08-18,19510.63,19566.45,19278.57,19332.25
2022-08-19,19348.14,19706.12,19340.3,19664.64
2022-08-22,19567.16,19696.45,19426.31,19444.9
2022-08-23,19425.4,19425.81,19291.68,19327.97
2022-08-24,19387.18,19565.07,19183.87,19207.12
2022-08-25,19238.92,19434.6,19178.34,19380.22
2022-08-26,19416.31,19463.22,19251.06,19336.25
2022-08-29,19257.57,19604.07,19197.67,19575.68
2022-08-30,19621.15,19643.72,19381.32,19461.53
2022-08-31,19415.27,19678.28,19413.55,19522.97
2022-09-01,19492.46,19502.13,19232.43,19379.47
2022-09-02,19364.37,19840.88,19272.47,19786.5
2022-09-05,19711.65,19761.99,19492.71,19575.8
2022-09-06,19548.42,19675.9,19489.11,19643.32
2022-09-07,19625.82,19816.38,19575.84,19771.51
2022-09-08,19779.48,19867.07,19581.09,19859.21
2022-09-09,19928.31,20086.24,19799.52,19834.7
2022-09-12,19930.96,19976.77,19655.09,19820.61
2022-09-13,19803.71,19857.62,19735.3,19839.05
2022-09-14,19835.47,19874.71,19696.86,19821.73
2022-09-15,19851.81,20024.74,19718.92,20013.41
2022-09-16,20048.5,20506.38,19889.71,20446.38
2022-09-19,20472.65,20490.15,20184.96,20349.45
2022-09-20,20293.39,20431.39,19958.27,20098.12
2022-09-21,20101.55,20243.89,20004.37,20091.73
2022-09-22,20026.48,20734.9,19864.12,20598.12
2022-09-23,20682.98,20775.71,20452.13,20452.84
2022-09-26,20400.29,20784.07,20266.52,20782.8
2022-09-27,20827.64,21194.12,20811.46,21125.79
2022-09-28,21179.11,21233.89,20992.44,21026.42
2022-09-29,21021.56,21177.61,20997.32,21150.67
2022-09-30,21127.77,21556.33,21043.52,21489.72
2022-10-03,21449.62,21465.76,21393.7,21423.92
2022-10-04,21397.32,21456.79,21368.8,21393.78
2022-10-05,21452.72,21453.66,21280.99,21287.49
2022-10-06,21247.69,21266.65,20994.79,21095.23
2022-10-07,21139.0,21220.85,20898.5,20977.03
2022-10-10,20995.35,21029.04,20726.21,20746.52
2022-10-11,20729.22,20736.16,20135.88,20153.26
2022-10-12,20178.78,20186.87,19912.76,20081.86
2022-10-13,20033.27,20178.63,20029.96,20117.91
2022-10-14,20118.0,20448.29,20035.97,20382.04
2022-10-17,20408.65,20605.47,20394.83,20536.99
2022-10-18,20523.65,20597.54,20488.06,20592.06
2022-10-19,20509.46,20581.08,20021.97,20218.19
2022-10-20,20237.61,20323.06,20224.56,20300.24
2022-10-21,20328.97,20568.93,20258.33,20547.7
2022-10-24,20540.55,20681.39,20187.54,20324.66
2022-10-25,20311.24,20665.78,20309.42,20659.09
2022-10-26,20658.71,20830.39,20568.87,20751.75
2022-10-27,20803.62,20894.3,20536.12,20624.6
2022-10-28,20621.74,20780.46,20619.88,20624.37
2022-10-31,20659.96,20859.39,20640.98,20744.17
2022-11-01,20737.7,20775.22,20627.75,20769.78
2022-11-02,20799.02,20972.49,20737.13,20886.56
2022-11-03,20838.63,20902.72,20675.27,20716.33
2022-11-04,20691.61,20702.7,20053.81,20140.28
2022-11-07,20220.01,20231.33,20127.02,20225.41
2022-11-08,20245.36,20419.17,20237.77,20415.75
2022-11-09,20386.13,20422.87,20148.57,20230.12
2022-11-10,20184.93,20612.65,20162.41,20442.05
2022-11-11,20501.98,20750.77,20399.34,20685.07
2022-11-14,20644.62,20945.57,20641.61,20910.26
2022-11-15,20903.95,21106.89,20896.62,21041.82
2022-11-16,21049.2,21108.33,20713.95,20836.5
2022-11-17,20821.34,20922.57,20779.53,20785.02
2022-11-18,20721.53,21185.54,20533.16,21035.49
2022-11-21,21061.53,21082.11,21038.67,21074.54
2022-11-22,21054.99,21656.99,21053.53,21552.62
2022-11-23,21624.77,21627.79,20833.16,20867.58
2022-11-24,20842.48,21182.52,20799.62,21119.7
2022-11-25,21065.02,21133.97,20881.45,20992.67
2022-11-28,20952.59,21024.89,20719.05,20891.44
2022-11-29,20952.03,21058.49,20816.74,20889.97
2022-11-30,20918.39,20950.3,20843.51,20927.66
2022-12-01,20874.16,21152.84,20822.63,21128.6
2022-12-02,21081.69,21131.94,20903.93,20983.08
2022-12-05,20968.95,21096.67,20666.33,20731.48
2022-12-06,20793.61,20840.38,20285.63,20385.4
2022-12-07,20466.19,20530.49,20367.53,20494.05
2022-12-08,20500.02,20530.73,20218.81,20291.96
2022-12-09,20326.29,20354.11,19851.29,19893.59
2022-12-12,19911.76,19994.14,19895.57,19977.08
2022-12-13,19985.53,20624.86,19961.94,20463.81
2022-12-14,20513.19,20564.03,20401.02,20473.19
2022-12-15,20607.35,20691.29,20560.57,20646.69
2022-12-16,20671.27,20789.7,20637.55,20673.33
2022-12-19,20707.08,20794.75,20583.35,20664.68
2022-12-20,20654.89,20911.71,20513.19,20855.68
2022-12-21,20881.96,21069.22,20786.32,20809.28
2022-12-22,20738.3,20925.54,20732.55,20872.69
2022-12-23,20840.51,21067.23,20765.77,20947.04
2022-12-26,20820.05,20862.83,20194.5,20338.22
2022-12-27,20303.04,20592.47,20187.39,20549.94
2022-12-28,20529.65,20645.05,20395.48,20408.73
2022-12-29,20358.58,20361.03,20241.24,20335.76
2022-12-30,20367.59,20446.04,20287.03,20439.36
2023-01-02,20445.87,20887.71,20429.42,20829.74
2023-01-03,20758.28,20913.35,20755.53,20846.04
2023-01-04,20938.12,21047.5,20807.77,20855.0
2023-01-05,20849.83,21142.48,20771.23,21080.96
2023-01-06,21071.29,21285.67,21037.5,21186.66
2023-01-09,21203.95,21254.37,21114.62,21192.58
2023-01-10,21149.26,21458.31,21060.64,21367.99
2023-01-11,21327.58,21732.86,21281.72,21661.71
2023-01-12,21650.79,21820.52,21610.39,21787.42
2023-01-13,21686.08,21885.11,21583.59,21800.8
2023-01-16,21777.28,21942.83,21456.48,21543.34
2023-01-17,21558.85,21588.17,21313.5,21338.61
2023-01-18,21309.2,21428.72,21256.79,21288.14
2023-01-19,21323.81,21433.75,21082.73,21176.81
2023-01-20,21234.64,21239.45,21148.09,21150.34
2023-01-23,21188.13,21233.98,20989.33,21172.58
2023-01-24,21202.43,21319.48,21171.87,21289.8
2023-01-25,21316.3,21386.81,21157.86,21286.6
2023-01-26,21287.56,21590.63,21277.02,21395.71
2023-01-27,21379.76,21461.94,21287.99,21419.8
2023-01-30,21401.74,21677.06,20987.62,21034.52
2023-01-31,21030.81,21038.14,20734.8,20859.41
2023-02-01,20876.01,21014.03,20826.36,20841.78
2023-02-02,20868.87,20941.55,20609.19,20615.53
2023-02-03,20552.39,20808.82,20539.25,20743.43
2023-02-06,20692.84,21124.04,20687.79,21056.51
2023-02-07,21095.41,21437.51,21084.09,21311.39
2023-02-08,21253.22,21299.72,21101.49,21279.43
2023-02-09,21210.36,21674.87,21158.53,21592.43
2023-02-10,21599.06,21681.1,21580.04,21633.94
2023-02-13,21676.23,21684.76,21560.21,21576.27
2023-02-14,21601.68,21625.06,21364.55,21462.64
2023-02-15,21549.64,21626.61,21305.36,21412.43
2023-02-16,21428.35,21538.53,21233.83,21345.04
2023-02-17,21257.56,21423.18,21254.76,21390.47
2023-02-20,21368.34,21553.21,21255.87,21434.01
2023-02-21,21516.69,21520.7,21344.13,21445.68
2023-02-22,21458.93,21563.48,21418.81,21545.52
2023-02-23,21448.0,21856.11,21348.98,21800.53
2023-02-24,21734.01,22009.22,21647.8,22008.37
2023-02-27,21992.54,22097.5,21700.74,21712.92
2023-02-28,21690.12,21798.59,21126.94,21206.15
2023-03-01,21175.4,21481.91,21078.62,21405.24
2023-03-02,21411.79,21455.72,21100.13,21141.45
2023-03-03,21068.11,21202.26,21063.76,21107.48
2023-03-06,21169.53,21201.58,20836.93,20886.17
2023-03-07,20823.94,20877.91,20540.65,20544.14
2023-03-08,20447.27,20760.45,20386.94,20660.18
2023-03-09,20649.54,20824.17,20599.08,20819.65
2023-03-10,20840.71,20851.11,20686.56,20717.23
2023-03-13,20743.9,20790.53,20108.98,20226.6
2023-03-14,20225.3,20297.32,20047.69,20132.85
2023-03-15,20147.78,20236.82,20113.83,20217.95
2023-03-16,20250.61,20260.0,19929.43,19947.67
2023-03-17,19937.7,20099.47,19923.8,19992.57
2023-03-20,19965.5,20053.91,19850.99,19999.99
2023-03-21,20038.06,20256.44,19951.1,20120.15
2023-03-22,20105.52,20204.93,20079.99,20153.29
2023-03-23,20103.16,20180.24,19975.62,19979.14
2023-03-24,19965.53,20217.9,19932.19,20216.74
2023-03-27,20134.64,20197.86,20108.8,20196.9
2023-03-28,20158.34,20290.79,20104.36,20202.11
2023-03-29,20300.65,20368.44,19983.5,20035.07
2023-03-30,19998.77,20038.32,19908.39,19961.62
2023-03-31,19965.96,20088.86,19754.36,19805.64
2023-04-03,19809.25,19851.44,19692.96,19783.5
2023-04-04,19793.26,20221.0,19725.13,20116.46
2023-04-05,20080.74,20137.93,19790.6,19867.61
2023-04-06,19858.35,19975.57,19508.68,19577.09
2023-04-07,19637.56,19888.06,19549.49,19861.38
2023-04-10,19885.36,19893.93,19831.32,19832.37
2023-04-11,19801.87,19809.83,19554.47,19717.55
2023-04-12,19726.17,20025.9,19586.87,19922.53
2023-04-13,19906.32,19975.96,19699.27,19819.07
2023-04-14,19737.69,20269.69,19718.56,20174.4
2023-04-17,20220.76,20438.26,20196.95,20314.52
2023-04-18,20323.45,20459.37,20185.31,20231.52
2023-04-19,20256.95,20716.6,20182.06,20658.82
2023-04-20,20635.15,20727.34,20382.92,20551.51
2023-04-21,20523.47,20817.04,20504.24,20706.81
2023-04-24,20689.35,20828.19,20680.33,20776.17
2023-04-25,20711.92,21170.4,20711.42,21044.15
2023-04-26,21011.7,21413.5,20932.82,21367.98
2023-04-27,21400.42,21554.3,21358.41,21385.47
2023-04-28,21358.05,21393.77,21197.07,21244.72
2023-05-01,21222.28,21365.53,21081.98,21348.27
2023-05-02,21378.33,21447.49,21086.45,21222.94
2023-05-03,21261.25,21739.67,21185.78,21641.73
2023-05-04,21685.63,21742.17,21663.9,21680.85
2023-05-05,21704.54,21706.3,21532.71,21617.29
2023-05-08,21585.74,21727.2,21507.53,21666.22
2023-05-09,21631.05,21696.24,21391.76,21403.21
2023-05-10,21427.92,21533.26,20693.9,20739.48
2023-05-11,20712.1,20796.35,20476.08,20517.55
2023-05-12,20573.44,20603.43,20366.75,20547.69
2023-05-15,20462.94,20722.66,20354.56,20595.28
2023-05-16,20660.18,20762.41,20654.48,20690.95
2023-05-17,20720.42,20739.43,20660.65,20673.04
2023-05-18,20673.49,20948.1,20644.99,20824.7
2023-05-19,20825.22,20833.81,19913.62,20052.43
2023-05-22,20082.65,20167.37,19997.87,20156.93
2023-05-23,20229.45,20257.5,20108.6,20131.27
2023-05-24,20157.11,20405.99,20102.2,20253.36
2023-05-25,20286.83,20563.07,20279.77,20481.01
2023-05-26,20459.21,20516.83,20216.6,20281.26
2023-05-29,20347.5,20775.0,20296.18,20597.18
2023-05-30,20650.74,20832.54,20584.19,20716.4
2023-05-31,20763.39,20818.93,20645.33,20816.57
2023-06-01,20811.51,21381.81,20683.4,21257.78
2023-06-02,21266.61,21349.74,20992.81,21139.81
2023-06-05,21174.52,21414.76,21145.51,21336.97
2023-06-06,21349.63,21413.89,21319.9,21359.48
2023-06-07,21406.73,21450.2,21303.27,21424.81
2023-06-08,21349.59,21940.67,21344.69,21747.7
2023-06-09,21794.37,21882.7,21722.58,21863.59
2023-06-12,21861.99,22154.35,21801.8,21986.42
2023-06-13,21994.94,22238.85,21928.71,22221.82
2023-06-14,22223.49,22277.44,22071.46,22156.75
2023-06-15,22132.41,22206.37,21841.55,21993.09
2023-06-16,21998.48,22038.26,21672.91,21788.27
2023-06-19,21850.16,21922.04,21218.17,21398.21
2023-06-20,21462.18,22001.56,21379.41,21829.29
2023-06-21,21860.77,21888.71,21568.86,21614.06
2023-06-22,21635.79,21726.53,21494.95,21580.05
2023-06-23,21622.19,21702.7,21509.54,21534.78
2023-06-26,21511.61,21689.43,21467.87,21608.57
2023-06-27,21564.66,21819.02,21494.01,21787.01
2023-06-28,21792.0,22071.67,21762.22,21976.21
2023-06-29,21932.26,22124.71,21719.72,21866.74
2023-06-30,21844.88,21869.33,21757.35,21843.5
2023-07-03,21871.74,22115.8,21861.46,21913.21
2023-07-04,21874.95,21894.17,21845.06,21873.05
2023-07-05,21870.07,22306.58,21801.48,22219.26
2023-07-06,22235.74,22447.01,22149.64,22334.1
2023-07-07,22297.85,22607.79,22290.06,22501.33
2023-07-10,22422.22,22707.81,22167.61,22654.39
2023-07-11,22607.76,23063.21,22545.66,22918.81
2023-07-12,22895.36,23086.92,22822.75,22969.89
2023-07-13,23004.97,23113.01,22658.39,22701.85
2023-07-14,22636.24,22854.59,22390.54,22799.51
2023-07-17,22777.14,23049.22,22516.33,22671.31
2023-07-18,22694.84,22721.82,22528.02,22569.99
2023-07-19,22565.97,22769.65,22560.23,22707.1
2023-07-20,22645.23,22773.47,21817.89,21932.03
2023-07-21,21861.3,22248.22,21695.65,22169.64
2023-07-24,22197.55,22498.81,22080.23,22480.15
2023-07-25,22465.22,22899.82,22448.33,22717.21
2023-07-26,22724.47,22736.46,22575.07,22627.12
2023-07-27,22601.58,22715.8,22349.92,22439.65
2023-07-28,22416.5,22618.86,22200.75,22571.51
2023-07-31,22628.17,22690.33,22170.91,22210.54
2023-08-01,22223.86,22408.05,22209.34,22380.75
2023-08-02,22382.55,22661.13,22349.5,22473.09
2023-08-03,22462.29,22828.57,22412.33,22760.39
2023-08-04,22774.08,22987.81,22746.82,22917.45
2023-08-07,22951.48,23021.26,22871.84,22899.29
2023-08-08,22923.35,23083.48,22612.77,22647.59
2023-08-09,22624.86,22763.44,22584.07,22614.56
2023-08-10,22554.21,22607.85,22363.44,22445.12
2023-08-11,22441.1,22503.06,22110.9,22333.86
2023-08-14,22213.28,22575.94,22200.04,22470.0
2023-08-15,22538.86,22942.06,22461.89,22839.15
2023-08-16,22843.2,22981.48,22793.02,22936.31
2023-08-17,22916.98,23037.5,22588.99,22690.29
2023-08-18,22691.36,22948.45,22645.16,22797.58
2023-08-21,22850.19,23148.12,22790.44,23068.71
2023-08-22,23038.06,23046.05,22942.51,22948.01
2023-08-23,22962.89,23144.12,22864.63,22930.79
2023-08-24,22907.18,22946.11,22769.29,22945.81
2023-08-25,22981.69,23118.83,22744.01,22788.01
2023-08-28,22755.58,23003.82,22718.99,22939.86
2023-08-29,22891.08,22952.55,22862.48,22925.48
2023-08-30,22986.87,23190.57,22900.06,23028.42
2023-08-31,23065.53,23082.45,22843.8,22847.9
2023-09-01,22905.65,22998.19,22699.03,22765.39
2023-09-04,22726.85,23117.79,22714.77,22933.14
2023-09-05,22909.16,22976.32,22780.75,22864.28
2023-09-06,22863.47,23326.72,22843.21,23252.44
2023-09-07,23273.8,23301.22,23143.15,23176.76
2023-09-08,23185.35,23240.68,23061.99,23238.0
2023-09-11,23252.79,23558.57,23196.01,23455.78
2023-09-12,23393.93,23446.17,23151.0,23155.46
2023-09-13,23195.67,23374.54,22741.01,22785.13
2023-09-14,22787.65,22860.56,22465.41,22470.6
2023-09-15,22544.49,22874.68,22483.35,22752.03
2023-09-18,22782.43,22887.42,22639.75,22645.37
2023-09-19,22685.75,23234.54,22613.03,23211.41
2023-09-20,23167.44,23301.01,23059.12,23099.9
2023-09-21,23114.29,23171.43,23095.99,23152.16
2023-09-22,23209.34,23552.77,22992.07,23504.11
2023-09-25,23539.62,23985.14,23518.94,23966.26
2023-09-26,23917.94,24452.81,23711.14,24450.3
2023-09-27,24511.7,25022.61,24507.61,24743.83
2023-09-28,24687.22,25067.43,24630.72,24997.32
2023-09-29,25093.59,25261.63,25001.82,25150.64
2023-10-02,25209.01,25586.48,25146.96,25349.37
2023-10-03,25424.63,25558.34,25109.77,25230.7
2023-10-04,25229.8,25235.97,25042.35,25049.31
2023-10-05,25066.47,25162.29,25035.33,25061.44
2023-10-06,25080.01,25097.76,24999.11,25034.08
2023-10-09,24998.1,25061.32,24927.34,24939.96
2023-10-10,24861.11,25170.95,24772.06,25117.57
2023-10-11,25071.93,25406.73,25010.41,25358.4
2023-10-12,25326.61,25415.55,25320.42,25392.69
2023-10-13,25353.13,25798.51,25265.42,25762.98
2023-10-16,25770.7,25827.27,25369.9,25499.69
2023-10-17,25521.88,25717.95,25438.64,25466.21
2023-10-18,25434.73,25618.91,25266.93,25307.35
2023-10-19,25277.11,25334.39,24868.71,24877.75
2023-10-20,24792.27,24957.01,24752.05,24871.15
2023-10-23,24941.81,24954.23,24712.27,24855.37
2023-10-24,24876.49,25324.68,24827.55,25226.38
2023-10-25,25244.19,25565.61,25231.37,25390.29
2023-10-26,25314.91,25430.64,25069.09,25158.73
2023-10-27,25191.97,25631.7,25188.8,25616.6
2023-10-30,25607.65,26039.32,25607.24,25927.24
2023-10-31,25940.14,26143.19,25820.88,26083.69
2023-11-01,26147.56,26151.42,25980.5,26041.36
2023-11-02,25957.2,26047.38,25595.84,25819.66
2023-11-03,25772.63,25809.43,25737.1,25742.28
2023-11-06,25861.9,26060.52,25815.44,26021.9
2023-11-07,26077.21,26707.39,25922.65,26503.11
2023-11-08,26538.3,26927.33,26519.99,26906.29
2023-11-09,26855.86,26881.62,26709.51,26796.11
2023-11-10,26800.01,26924.2,26508.45,26527.8
2023-11-13,26635.23,26680.51,26562.84,26576.85
2023-11-14,26566.08,26584.63,26100.95,26149.92
2023-11-15,26163.38,26272.75,26144.45,26243.43
2023-11-16,26248.7,26271.16,26030.29,26220.38
2023-11-17,26358.33,26435.1,26016.32,26118.64
2023-11-20,26130.65,26271.36,25690.41,25741.29
2023-11-21,25665.0,25885.17,25502.66,25879.87
2023-11-22,25899.97,25970.65,25677.99,25763.22
2023-11-23,25771.51,25862.22,25440.95,25493.13
2023-11-24,25458.02,25538.36,24643.46,24823.34
2023-11-27,24773.45,24883.33,23895.64,23915.1
2023-11-28,23941.65,23968.52,23718.22,23766.61
2023-11-29,23633.75,23915.79,23559.25,23912.09
2023-11-30,24040.28,24125.5,23976.3,24084.61
2023-12-01,24100.04,24453.4,23977.09,24428.37
2023-12-04,24388.88,24635.33,24303.4,24610.83
2023-12-05,24626.01,24740.39,24349.73,24392.33
2023-12-06,24453.96,24637.5,24295.12,24474.61
2023-12-07,24537.22,24665.87,24446.84,24665.14
2023-12-08,24670.05,24966.34,24539.0,24965.63
2023-12-11,24964.29,25100.26,24949.23,24954.89
2023-12-12,24988.93,25054.34,24818.81,24919.76
2023-12-13,24962.48,24993.8,24700.95,24726.63
